brand,model,form_factor,frequency_response,has_microphone,is_wireless,type,color,price
audio-technica,ath-clr100wh,in ear,"{'min': 20.0, 'max': 25000.0, 'default': none}",False,False,closed,white,0.0
audio-technica,ath-cor150bk,in ear,"{'min': 20.0, 'max': 25000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-cor150bl,in ear,"{'min': 20.0, 'max': 25000.0, 'default': none}",False,False,closed,blue,0.0
audio-technica,ath-cor150lg,in ear,"{'min': 20.0, 'max': 25000.0, 'default': none}",False,False,closed,green,0.0
audio-technica,ath-cor150or,in ear,"{'min': 20.0, 'max': 25000.0, 'default': none}",False,False,closed,orange,0.0
audio-technica,ath-cor150pk,in ear,"{'min': 20.0, 'max': 25000.0, 'default': none}",False,False,closed,pink,0.0
audio-technica,ath-cor150pl,in ear,"{'min': 20.0, 'max': 25000.0, 'default': none}",False,False,closed,purple,0.0
audio-technica,ath-cor150rd,in ear,"{'min': 20.0, 'max': 25000.0, 'default': none}",False,False,closed,red,0.0
audio-technica,ath-cor150wh,in ear,"{'min': 20.0, 'max': 25000.0, 'default': none}",False,False,closed,white,0.0
audio-technica,ath-cp700bk,in ear,"{'min': 20.0, 'max': 22000.0, 'default': none}",True,False,closed,black,0.0
audio-technica,ath-d40fs,circumaural,"{'min': 20.0, 'max': 28000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-e40,in ear,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-e50,in ear,"{'min': 20.0, 'max': 18000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-e70,in ear,"{'min': 20.0, 'max': 19000.0, 'default': none}",False,False,closed,black / red,0.0
audio-technica,ath-es33bk,supra-aural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-g1wl,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",True,True,closed,black,0.0
audio-technica,ath-im01,in ear,"{'min': 20.0, 'max': 15000.0, 'default': none}",False,False,closed,transparent,0.0
audio-technica,ath-im02,in ear,"{'min': 20.0, 'max': 16000.0, 'default': none}",False,False,closed,transparent,0.0
audio-technica,ath-im03,in ear,"{'min': 18.0, 'max': 18000.0, 'default': none}",False,False,closed,transparent,0.0
audio-technica,ath-im04,in ear,"{'min': 15.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-im50,in ear,"{'min': 5.0, 'max': 25000.0, 'default': none}",False,False,closed,white / black,0.0
audio-technica,ath-im70,in ear,"{'min': 5.0, 'max': 26000.0, 'default': none}",False,False,closed,red / black,0.0
audio-technica,ath-m10,circumaural,"{'min': 30.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-m20x,circumaural,"{'min': 15.0, 'max': 20000.0, 'default': none}",False,False,closed,black / silver,0.0
audio-technica,ath-m30,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-m30x,circumaural,"{'min': 15.0, 'max': 22000.0, 'default': none}",False,False,closed,black / silver,0.0
audio-technica,ath-m35,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-m40fs,circumaural,"{'min': 5.0, 'max': 28000.0, 'default': none}",False,False,closed,multicolor,0.0
audio-technica,ath-m40x,circumaural,"{'min': 15.0, 'max': 24000.0, 'default': none}",False,False,closed,black / silver,0.0
audio-technica,ath-m50,circumaural,"{'min': 15.0, 'max': 28000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-m50 red,circumaural,"{'min': 15.0, 'max': 28000.0, 'default': none}",False,False,closed,black / red,0.0
audio-technica,ath-m50wh,circumaural,"{'min': 15.0, 'max': 28000.0, 'default': none}",False,False,closed,white,0.0
audio-technica,ath-m50s,circumaural,"{'min': 15.0, 'max': 28000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-m50x,circumaural,"{'min': 15.0, 'max': 28000.0, 'default': none}",False,False,closed,black / silver,0.0
audio-technica,ath-m50xbt,circumaural,"{'min': 15.0, 'max': 28000.0, 'default': none}",True,True,closed,black / silver,0.0
audio-technica,ath-m50xwh,circumaural,"{'min': 15.0, 'max': 28000.0, 'default': none}",False,False,closed,white,0.0
audio-technica,ath-m70x,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",False,False,closed,black / silver,0.0
audio-technica,ath-msr7bk,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",True,False,closed,black / silver,0.0
audio-technica,ath-msr7gm,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",True,False,closed,brown,0.0
audio-technica,ath-p1,supra-aural,"{'min': 30.0, 'max': 20000.0, 'default': none}",False,False,semi-open,black,0.0
audio-technica,ath-pdg1,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,open,black / red,0.0
audio-technica,ath-pg1,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black / gold,0.0
audio-technica,ath-pro500mk2bk,circumaural,"{'min': 10.0, 'max': 30000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-pro500mk2rd,circumaural,"{'min': 10.0, 'max': 30000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-pro700mk2,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-r70x,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",False,False,open,black,0.0
audio-technica,ath-re70bk,supra-aural,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,semi-open,black / silver,0.0
audio-technica,ath-re70wh,supra-aural,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,semi-open,black / silver,0.0
audio-technica,ath-sj11bk,supra-aural,"{'min': 15.0, 'max': 22000.0, 'default': none}",False,False,closed,black / silver,0.0
audio-technica,ath-sr30btgy,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",True,True,closed,white / silver,0.0
audio-technica,ath-sr50btbk,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",True,True,closed,black,0.0
audio-technica,ath-sr50btbw,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",True,True,closed,white / silver,0.0
audio-technica,ath-t200,circumaural,"{'min': 20.0, 'max': 22000.0, 'default': none}",False,False,closed,black / silver,0.0
audio-technica,ath-t300,circumaural,"{'min': 18.0, 'max': 22000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-t400,circumaural,"{'min': 15.0, 'max': 23000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-ws1100is,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",True,False,semi-open,black,0.0
audio-technica,ath-ws55bk,circumaural,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-ws55brd,circumaural,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,closed,black / red,0.0
audio-technica,ath-ws55ibk,circumaural,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-ws77,circumaural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,ath-ws99,circumaural,"{'min': 8.0, 'max': 25000.0, 'default': none}",True,False,closed,black,0.0
audio-technica,athckf500bk,in ear,"{'min': 16.0, 'max': 23000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,athhclr100pk,in ear,"{'min': 20.0, 'max': 25000.0, 'default': none}",False,False,closed,pink,0.0
audio-technica,athm50rd,circumaural,"{'min': 10.0, 'max': 30000.0, 'default': none}",False,False,closed,black / red,0.0
audio-technica,athm50s,circumaural,"{'min': 15.0, 'max': 28000.0, 'default': none}",False,False,closed,black,0.0
audio-technica,athm50s/le,circumaural,"{'min': 15.0, 'max': 28000.0, 'default': none}",False,False,closed,white / black,0.0
audio-technica,atr5200,supra-aural,"{'min': 30.0, 'max': 20000.0, 'default': none}",True,False,open,black,0.0
audio-technica,pro-ath-m2x,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,semi-open,black,0.0
audiovox,808-hpa88bkg,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
audiovox,808-hpa88bkm,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
audiovox,808-hpa88whg,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,white,0.0
audiovox,arw300,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / silver,0.0
audiovox,hp335n,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
audiovox,hp56bk,earbud,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
audiovox,ir1cff,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,True,closed,black,0.0
audiovox,rca-whp141b,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,True,closed,black,0.0
audiovox,whp141b,circumaural,"{'min': 30.0, 'max': 12500.0, 'default': none}",False,True,closed,black,0.0
aula,si-g91v,circumaural,"{'min': 30.0, 'max': 12500.0, 'default': none}",True,False,closed,black / blue,0.0
avantree,audition,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,True,closed,black / red,0.0
avantree,bths-as9p-blk,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,True,closed,black / brown,0.0
avermedia,sonicwave 7.1 gh337,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black / red,0.0
avermedia,sonicwave gh335,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black,0.0
avid technology,dx-992,in ear,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,white,0.0
behringer,hpx4000,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
beyerdynamic,amiron home tesla,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",False,False,open,black / silver,0.0
beyerdynamic,custom one pro,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,closed,black,0.0
beyerdynamic,custom one pro (white),circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,closed,white,0.0
beyerdynamic,dt 1350,supra-aural,"{'min': 5.0, 'max': 30000.0, 'default': none}",False,False,closed,black / silver,0.0
beyerdynamic,dt 1770 pro,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",False,False,closed,black,0.0
beyerdynamic,dt 660,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,closed,black / silver,0.0
beyerdynamic,dt 770 pro,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,closed,gray,0.0
beyerdynamic,dt 770 pro ht,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,closed,black / silver,0.0
beyerdynamic,dt 860,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,open,black / silver,0.0
beyerdynamic,dt 880 premium 250 ohm,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,semi-open,black / white,0.0
beyerdynamic,dt 880 premium 600 ohm,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,semi-open,black / silver,0.0
beyerdynamic,dt 880 pro,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,semi-open,gray,0.0
beyerdynamic,dt 990,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,open,black / silver,0.0
beyerdynamic,dt 990 pro 250,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,open,black / gray,0.0
beyerdynamic,dt1990 pro,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",False,False,open,black,0.0
beyerdynamic,dt235,supra-aural,"{'min': 18.0, 'max': 22000.0, 'default': none}",False,False,closed,black / white,0.0
beyerdynamic,dt440,circumaural,"{'min': 10.0, 'max': 35000.0, 'default': none}",False,False,open,black / silver,0.0
beyerdynamic,dt990 premium 32,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,open,black / silver,0.0
beyerdynamic,dt990 premium limited-edition,circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",False,False,open,black,0.0
beyerdynamic,dtx 101 ie,in ear,"{'min': 10.0, 'max': 23000.0, 'default': none}",False,False,closed,black / silver,0.0
beyerdynamic,dtx 41 ie,in ear,"{'min': 15.0, 'max': 20000.0, 'default': none}",False,False,closed,black / purple,0.0
beyerdynamic,dtx 501 p,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / silver,0.0
beyerdynamic,dtx 71 ie,in ear,"{'min': 20.0, 'max': 22000.0, 'default': none}",False,False,closed,gray,0.0
beyerdynamic,dtx 910,circumaural,"{'min': 15.0, 'max': 23000.0, 'default': none}",False,False,open,silver,0.0
beyerdynamic,mmx 101 ie,in ear,"{'min': 10.0, 'max': 23000.0, 'default': none}",False,False,closed,black,0.0
beyerdynamic,mmx 2,supra-aural,"{'min': 18.0, 'max': 22000.0, 'default': none}",True,False,closed,black,0.0
beyerdynamic,mmx 300,circumaural,"{'min': 5.0, 'max': 30000.0, 'default': none}",True,False,closed,black,0.0
beyerdynamic,mmx 300 (2nd generation),circumaural,"{'min': 5.0, 'max': 35000.0, 'default': none}",True,False,closed,black,0.0
beyerdynamic,t 5 p,circumaural,"{'min': 5.0, 'max': 50000.0, 'default': none}",False,False,closed,black / silver,0.0
beyerdynamic,t 70,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",False,False,closed,black / silver,0.0
beyerdynamic,t 90,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",False,False,open,black / silver,0.0
beyerdynamic,t1,circumaural,"{'min': 5.0, 'max': 50000.0, 'default': none}",False,False,semi-open,black / silver,0.0
beyerdynamic,t70p,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",False,False,closed,black / silver,0.0
beyerdynamic,tesla t50p,supra-aural,"{'min': 10.0, 'max': 23000.0, 'default': none}",False,False,closed,black / silver,0.0
beyerdynamic,trendline racing green mmx 41 ie,in ear,"{'min': 15.0, 'max': 20000.0, 'default': none}",False,False,closed,green / black,0.0
beyerdynamic,trendline virginia rose mmx 41 ie,in ear,"{'min': 15.0, 'max': 20000.0, 'default': none}",False,False,closed,purple / black,0.0
biostar,ideq n10,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black / red,0.0
biostar,ideq n20,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,blue / black,0.0
bitfenix,flo,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black / blue,0.0
bose,ae2,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / silver,0.0
bose,ae2 white,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / silver,0.0
bose,ae2i white,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,white / gray,0.0
bose,ae2i,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black / silver,0.0
bose,oe2 (black),supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / silver,0.0
bose,oe2i (black),supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black / silver,0.0
bose,oe2i (white),supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,white / gray,0.0
bose,qc35,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,True,closed,black,0.0
bose,quietcomfort 35 series ii,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,True,closed,black,0.0
bose,sie2i blue,in ear,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,blue / white,0.0
bose,sie2i orange,earbud,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,orange / white,0.0
bose,sie2i purple,in ear,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,white / purple,0.0
cta digital,us-ugh,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black,0.0
chester creek technologies,hp 001 vc,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
chester creek technologies,hp002vc,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black,0.0
cobra,cobra ii 705,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black / blue,0.0
cobra,cobra pro,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black / silver,0.0
cobra,e-blue cobra limited edition pro,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black / green,0.0
cobra,earphone001,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black / blue,0.0
cobra,ehh007bk,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black / silver,0.0
cobra,ehh007orange,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black / orange,0.0
cobra,hs707,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,False,closed,black / blue,0.0
coby,cv-121,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / silver,0.0
coby,cv-320,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,silver / black,0.0
coby,cv-h32,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
coby,cv-h42,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
coby,cv135,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / red,0.0
coby,cv135blu,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / blue,0.0
coby,cv135svr,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / silver,0.0
coby,cv140blk,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / red,0.0
coby,cv140svr,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / silver,0.0
coby,cv145blk,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
coby,cv145blu,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
coby,cv145red,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / red,0.0
coby,cv145svr,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / silver,0.0
