brand,model,capacity,price_per_gb,storage_type,platter_rpm,cache_amount,form_factor,interface,price
Intel,750 Series,{'total': 1200000000000},"['USD', '0.00']",SSD,,,PCI-E,PCIe x4,"['USD', '0.00']"
Intel,760p,{'total': 512000000000},"['USD', '0.312']",SSD,,,M.2-2280,M.2 (M),"['USD', '159.95']"
Intel,760p Series,{'total': 1000000000000},"['USD', '0.353']",SSD,,,M.2-2280,M.2 (M),"['USD', '352.88']"
Intel,910 Series Ramsdale,{'total': 400000000000},"['USD', '0.00']",SSD,,,PCI-E,PCIe x8,"['USD', '0.00']"
Intel,D3-S4510,{'total': 480000000000},"['USD', '0.304']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '145.99']"
Intel,D3-S4610,{'total': 240000000000},"['USD', '0.521']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '124.99']"
Intel,DC P3100,{'total': 256000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (M),"['USD', '0.00']"
Intel,DC P3500,{'total': 2000000000000},"['USD', '0.00']",SSD,,,PCI-E,PCIe x4,"['USD', '0.00']"
Intel,DC P3600,{'total': 800000000000},"['USD', '2.312']",SSD,,,PCI-E,PCIe x4,"['USD', '1850.00']"
Intel,DC P3608,{'total': 3200000000000},"['USD', '0.00']",SSD,,,PCI-E,PCIe x8,"['USD', '0.00']"
Intel,DC P3700,{'total': 400000000000},"['USD', '0.00']",SSD,,,PCI-E,PCIe x4,"['USD', '0.00']"
Intel,DC P4101,{'total': 1024000000000},"['USD', '0.255']",SSD,,,M.2-2280,M.2 (M),"['USD', '260.95']"
Intel,DC P4500,{'total': 2000000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Intel,DC P4510,{'total': 1000000000000},"['USD', '0.308']",SSD,,,"2.5""",U.2,"['USD', '307.99']"
Intel,DC P4511,{'total': 1000000000000},"['USD', '0.266']",SSD,,,M.2-2280,M.2 (M),"['USD', '266.07']"
Intel,DC P4801X,{'total': 100000000000},"['USD', '0.00']",SSD,,,"2.5""",U.2,"['USD', '0.00']"
Intel,DC S3110,{'total': 1024000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Intel,DC S3500,{'total': 160000000000},"['USD', '0.988']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '158.00']"
Intel,DC S3500  Series,{'total': 120000000000},"['USD', '0.833']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '100.00']"
Intel,DC S3510,{'total': 240000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Intel,DC S3520,{'total': 960000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Intel,DC S3610,{'total': 480000000000},"['USD', '0.359']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '172.53']"
Intel,DC S3700 Series,{'total': 100000000000},"['USD', '1.850']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '185.00']"
Intel,DC S3710,{'total': 800000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Intel,DC S4500,{'total': 1900000000000},"['USD', '0.193']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '367.04']"
Intel,DC S4600,{'total': 240000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Intel,MEMPEK1J032GAXT,{'total': 32000000000},"['USD', '3.042']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '97.34']"
Intel,Optane 900P,{'total': 480000000000},"['USD', '0.00']",SSD,,,PCI-E,PCIe x4,"['USD', '0.00']"
Intel,Optane 900p,{'total': 280000000000},"['USD', '0.00']",SSD,,,"2.5""",U.2,"['USD', '0.00']"
Intel,Optane 905 Series,{'total': 480000000000},"['USD', '0.00']",SSD,,,"2.5""",U.2,"['USD', '0.00']"
Intel,Optane 905P,{'total': 1500000000000},"['USD', '1.440']",SSD,,,PCI-E,PCIe x4,"['USD', '2159.96']"
Intel,Optane 905P Series,{'total': 960000000000},"['USD', '1.354']",SSD,,,PCI-E,PCIe x4,"['USD', '1299.99']"
Intel,Optane 905p,{'total': 380000000000},"['USD', '1.332']",SSD,,,M.2-22110,M.2 (M),"['USD', '505.99']"
Intel,P3700,{'total': 1600000000000},"['USD', '1.178']",SSD,,,PCI-E,PCIe x4,"['USD', '1885.44']"
Intel,PRO 5450S,{'total': 512000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Intel,Pro 2500,{'total': 180000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Intel,Pro 5400s,{'total': 120000000000},"['USD', '4.375']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '525.00']"
Intel,Pro 6000p,{'total': 128000000000},"['USD', '0.814']",SSD,,,M.2-2280,M.2 (M),"['USD', '104.19']"
Intel,Pro 7600p,{'total': 128000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (M),"['USD', '0.00']"
Intel,Product Series:520,{'total': 240000000000},"['USD', '2.829']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '679.00']"
Intel,SSD DC S3500 Series,{'total': 800000000000},"['USD', '0.374']",SSD,,,"1.8""",SATA 6 Gb/s,"['USD', '298.99']"
Intel,SSDMCEAC060B3,{'total': 60000000000},"['USD', '0.00']",SSD,,,mSATA,mSATA,"['USD', '0.00']"
Intel,SSDMCEAW120A401,{'total': 120000000000},"['USD', '0.474']",SSD,,,mSATA,mSATA,"['USD', '56.89']"
Intel,SSDPEDMD020T401,{'total': 2000000000000},"['USD', '1.312']",SSD,,,PCI-E,PCIe x4,"['USD', '2625.00']"
Intel,SSDPEDMX400G401,{'total': 400000000000},"['USD', '0.00']",SSD,,,PCI-E,PCIe x4,"['USD', '0.00']"
Intel,SSDSC2BA400G4P,{'total': 400000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Intel,SSDSC2BB080G601,{'total': 80000000000},"['USD', '1.613']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '129.00']"
Intel,SSDSC2BB120G601,{'total': 120000000000},"['USD', '0.544']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '65.28']"
Intel,SSDSC2BB240G601,{'total': 240000000000},"['USD', '0.486']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '116.54']"
Intel,SSDSC2BB480G601,{'total': 480000000000},"['USD', '0.600']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '287.95']"
Intel,SSDSC2BB800G601,{'total': 800000000000},"['USD', '0.288']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '230.01']"
Intel,SSDSC2BW480H6R5,{'total': 480000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Intel,SSDSCKJW180H601,{'total': 180000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '0.00']"
Intel,SSDSCKJW240H601,{'total': 240000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '0.00']"
Intel,X18-M,{'total': 80000000000},"['USD', '0.919']",SSD,,,"1.8""",Micro SATA 3 Gb/s,"['USD', '73.50']"
Intel,X25-E,{'total': 32000000000},"['USD', '7.781']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '249.00']"
Intel,X25-M,{'total': 160000000000},"['USD', '1.250']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '199.95']"
Intel,X25-M Mainstream,{'total': 80000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Intel,X25-V,{'total': 40000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Intenso,3812430,{'total': 128000000000},"['USD', '0.288']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '36.90']"
Intenso,3812440,{'total': 256000000000},"['USD', '0.214']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '54.90']"
Intenso,3812450,{'total': 512000000000},"['USD', '0.256']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '131.00']"
Intenso,High Performance,{'total': 120000000000},"['USD', '0.301']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '36.17']"
Intenso,Top Performance,{'total': 512000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '0.00']"
KFA2,GAMER L,{'total': 240000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
KingDian,S280,{'total': 120000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,A1000,{'total': 480000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '0.00']"
Kingston,A2000,{'total': 1000000000000},"['USD', '0.108']",SSD,,,M.2-2280,M.2 (M),"['USD', '107.99']"
Kingston,A400,{'total': 960000000000},"['USD', '0.104']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '99.99']"
Kingston,DC450R,{'total': 1920000000000},"['USD', '0.141']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '271.08']"
Kingston,DC500R,{'total': 960000000000},"['USD', '0.187']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '179.51']"
Kingston,E50 Enterprise,{'total': 100000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,FURY,{'total': 120000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,HyperX,{'total': 240000000000},"['USD', '2.970']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '712.69']"
Kingston,HyperX 3K,{'total': 120000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,HyperX FURY RGB,{'total': 960000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,HyperX FURY RGB BUNDLE,{'total': 240000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,HyperX Fury,{'total': 240000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,KC1000,{'total': 240000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (M),"['USD', '0.00']"
Kingston,KC2000,{'total': 2000000000000},"['USD', '0.133']",SSD,,,M.2-2280,M.2 (M),"['USD', '265.39']"
Kingston,KC2500,{'total': 1000000000000},"['USD', '0.182']",SSD,,,M.2-2280,M.2 (M),"['USD', '181.64']"
Kingston,KC300,{'total': 480000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,KC380,{'total': 60000000000},"['USD', '1.760']",SSD,,,"1.8""",Micro SATA 6 Gb/s,"['USD', '105.62']"
Kingston,KC600,{'total': 256000000000},"['USD', '0.167']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '42.70']"
Kingston,KC600B,{'total': 256000000000},"['USD', '0.236']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '60.43']"
Kingston,Predator,{'total': 960000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (M),"['USD', '0.00']"
Kingston,Q500,{'total': 960000000000},"['USD', '0.106']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '101.78']"
Kingston,SMS200,{'total': 60000000000},"['USD', '0.00']",SSD,,,mSATA,mSATA,"['USD', '0.00']"
Kingston,SMS200S3/120G,{'total': 120000000000},"['USD', '0.833']",SSD,,,mSATA,mSATA,"['USD', '99.99']"
Kingston,SSD Now mS200,{'total': 30000000000},"['USD', '0.00']",SSD,,,mSATA,mSATA,"['USD', '0.00']"
Kingston,SSDNOW DC500M,{'total': 960000000000},"['USD', '0.191']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '183.35']"
Kingston,SSDNOW DC500R,{'total': 3840000000000},"['USD', '0.161']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '616.67']"
Kingston,SSDNow,{'total': 64000000000},"['USD', '0.00']",SSD,,,mSATA,mSATA,"['USD', '0.00']"
Kingston,SSDNow 200,{'total': 30000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,SSDNow DC500M,{'total': 480000000000},"['USD', '0.227']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '109.11']"
Kingston,SSDNow E Series,{'total': 64000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Kingston,SSDNow E100,{'total': 400000000000},"['USD', '0.622']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '248.81']"
Kingston,SSDNow G2,{'total': 480000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '0.00']"
Kingston,SSDNow KC100 Series,{'total': 240000000000},"['USD', '0.826']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '198.27']"
Kingston,SSDNow KC300,{'total': 120000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,SSDNow KC310,{'total': 960000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,SSDNow KC380,{'total': 480000000000},"['USD', '0.00']",SSD,,,"1.8""",Micro SATA 6 Gb/s,"['USD', '0.00']"
Kingston,SSDNow KC400,{'total': 512000000000},"['USD', '0.800']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '409.81']"
Kingston,SSDNow M.2,{'total': 120000000000},"['USD', '0.00']",SSD,,{'total': 256000000},M.2-2280,M.2 (B+M),"['USD', '0.00']"
Kingston,SSDNow S100,{'total': 16000000000},"['USD', '5.531']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '88.50']"
Kingston,SSDNow S50 Series,{'total': 16000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Kingston,SSDNow UV300,{'total': 120000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,SSDNow UV400,{'total': 120000000000},"['USD', '0.707']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '84.81']"
Kingston,SSDNow V Series,{'total': 30000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Kingston,SSDNow V+ 100E,{'total': 128000000000},"['USD', '2.344']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '299.99']"
Kingston,SSDNow V+ 180,{'total': 128000000000},"['USD', '2.344']",SSD,,,"1.8""",Micro SATA 3 Gb/s,"['USD', '299.99']"
Kingston,SSDNow V+ Series,{'total': 64000000000},"['USD', '3.514']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '224.88']"
Kingston,SSDNow V+100,{'total': 128000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Kingston,SSDNow V+200,{'total': 60000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,SSDNow V100,{'total': 32000000000},"['USD', '4.218']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '134.99']"
Kingston,SSDNow V100 Series,{'total': 64000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Kingston,SSDNow V200 Series,{'total': 128000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,SSDNow V300 Series,{'total': 120000000000},"['USD', '0.600']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '71.99']"
Kingston,SSDNow V310,{'total': 960000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,SSDNow mS200,{'total': 480000000000},"['USD', '0.417']",SSD,,,mSATA,mSATA,"['USD', '199.99']"
Kingston,Savage,{'total': 480000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Kingston,UV500,{'total': 240000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
LaCie,ST1000LM038,{'total': 1000000000000},"['USD', '0.00']",HDD,5400.0,{'total': 128000000},"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Lenovo,0A65633,{'total': 1000000000000},"['USD', '0.059']",HDD,5400.0,{'total': 8000000},"2.5""",SATA 3 Gb/s,"['USD', '58.99']"
Lenovo,0A89478,{'total': 3000000000000},"['USD', '0.037']",HDD,7200.0,{'total': 32000000},"3.5""",SATA 6 Gb/s,"['USD', '109.99']"
Lenovo,0C19494,{'total': 300000000000},"['USD', '0.00']",HDD,15000.0,{'total': 32000000},"2.5""",SAS 6 Gb/s,"['USD', '0.00']"
Lenovo,0C19495,{'total': 500000000000},"['USD', '0.00']",HDD,7200.0,{'total': 32000000},"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Lenovo,4N40A33711,{'total': 3000000000000},"['USD', '0.00']",HDD,7200.0,{'total': 64000000},"3.5""",SATA 6 Gb/s,"['USD', '0.00']"
Lenovo,4XB0W79580,{'total': 256000000000},"['USD', '0.500']",SSD,,,M.2-2280,M.2 (M),"['USD', '128.12']"
Lenovo,4XB0W79582,{'total': 1000000000000},"['USD', '0.452']",SSD,,,M.2-2280,M.2 (M),"['USD', '452.26']"
Lenovo,5300,{'total': 480000000000},"['USD', '0.557']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '267.13']"
Lenovo,ThinkPad,{'total': 500000000000},"['USD', '0.00']",HDD,5400.0,{'total': 8000000},"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Lexar,NM210,{'total': 128000000000},"['USD', '0.273']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '34.95']"
Lexar,NM500,{'total': 256000000000},"['USD', '0.352']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '89.99']"
Lexar,NM600,{'total': 480000000000},"['USD', '0.271']",SSD,,,M.2-2280,M.2 (M),"['USD', '129.99']"
Lexar,NM610,{'total': 1000000000000},"['USD', '0.140']",SSD,,,M.2-2280,M.2 (M),"['USD', '139.99']"
Lexar,NS100,{'total': 480000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Lexar,NS200,{'total': 480000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Maxtor,7Y250M0,{'total': 250000000000},"['USD', '0.00']",HDD,7200.0,{'total': 8000000},"3.5""",SATA 1.5 Gb/s,"['USD', '0.00']"
Micron,1100,{'total': 512000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '0.00']"
Micron,2200,{'total': 512000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (M),"['USD', '0.00']"
Micron,5200 Ion,{'total': 7680000000000},"['USD', '0.106']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '813.90']"
Micron,5200 Pro,{'total': 1920000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Micron,9300 Pro,{'total': 7680000000000},"['USD', '0.183']",SSD,,,"2.5""",U.2,"['USD', '1404.05']"
Micron,M600,{'total': 128000000000},"['USD', '0.00']",SSD,,,mSATA,mSATA,"['USD', '0.00']"
Mushkin,Atlas,{'total': 240000000000},"['USD', '0.00']",SSD,,,mSATA,mSATA,"['USD', '0.00']"
Mushkin,Atlas Deluxe Series,{'total': 480000000000},"['USD', '0.00']",SSD,,,mSATA,mSATA,"['USD', '0.00']"
Mushkin,Atlas Series,{'total': 60000000000},"['USD', '0.00']",SSD,,,mSATA,mSATA,"['USD', '0.00']"
Mushkin,Atlas Vital,{'total': 240000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '0.00']"
Mushkin,Callisto DX2 Series,{'total': 115000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Mushkin,Callisto Deluxe,{'total': 180000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Mushkin,Catalyst,{'total': 50000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,Chronos,{'total': 360000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,Chronos Deluxe,{'total': 60000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,Chronos Deluxe MX,{'total': 120000000000},"['USD', '2.205']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '264.58']"
Mushkin,Chronos GO,{'total': 240000000000},"['USD', '0.00']",SSD,,,"1.8""",Micro SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,Chronos Go,{'total': 120000000000},"['USD', '0.00']",SSD,,,"1.8""",Micro SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,ECO2,{'total': 480000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,ECO3,{'total': 240000000000},"['USD', '0.00']",SSD,,{'total': 256000000},"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,Enhanced Helix-L,{'total': 250000000000},"['USD', '0.148']",SSD,,,M.2-2280,M.2 (M),"['USD', '36.99']"
Mushkin,Enhanced Pilot-E,{'total': 500000000000},"['USD', '0.136']",SSD,,,M.2-2280,M.2 (M),"['USD', '67.98']"
Mushkin,Enhanced RAW,{'total': 240000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,Enhanced Source,{'total': 2000000000000},"['USD', '0.162']",SSD,,{'total': 2048000000},"2.5""",SATA 6 Gb/s,"['USD', '324.14']"
Mushkin,MKNP44SC480GB-DX,{'total': 480000000000},"['USD', '0.00']",SSD,,,PCI-E,PCIe x8,"['USD', '0.00']"
Mushkin,MKNP44SC960GB-DX,{'total': 960000000000},"['USD', '0.00']",SSD,,,PCI-E,PCIe x8,"['USD', '0.00']"
Mushkin,MKNSSDCL960GB-DX,{'total': 960000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Mushkin,PILOT,{'total': 2000000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (M),"['USD', '0.00']"
Mushkin,Pilot-E,{'total': 1000000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (M),"['USD', '0.00']"
Mushkin,ProSpec Series,{'total': 480000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,Reactor,{'total': 256000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,Reactor TC,{'total': 2000000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,Scorpion PCIe,{'total': 480000000000},"['USD', '0.00']",SSD,,,PCI-E,PCIe x2,"['USD', '0.00']"
Mushkin,Source,{'total': 500000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,Striker,{'total': 480000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,TRIACTOR,{'total': 500000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Mushkin,Triactor 3D,{'total': 1000000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
MyDigitalSSD,80mm BP5e,{'total': 240000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '0.00']"
MyDigitalSSD,BP5e Slim 7,{'total': 128000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
MyDigitalSSD,BPX,{'total': 256000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (M),"['USD', '0.00']"
MyDigitalSSD,BPX Pro,{'total': 960000000000},"['USD', '0.156']",SSD,,,M.2-2280,M.2 (M),"['USD', '149.99']"
MyDigitalSSD,Bullet Proof 4,{'total': 120000000000},"['USD', '0.00']",SSD,,,mSATA,mSATA,"['USD', '0.00']"
MyDigitalSSD,Bullet Proof 4 Eco,{'total': 256000000000},"['USD', '0.00']",SSD,,,mSATA,mSATA,"['USD', '0.00']"
MyDigitalSSD,PATA MAX,{'total': 64000000000},"['USD', '0.00']",SSD,,,"2.5""",PATA 133,"['USD', '0.00']"
MyDigitalSSD,SBX,{'total': 512000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (M),"['USD', '0.00']"
MyDigitalSSD,Super Boot Drive,{'total': 64000000000},"['USD', '0.00']",SSD,,,mSATA,mSATA,"['USD', '0.00']"
MyDigitalSSD,Super Boot Eco,{'total': 64000000000},"['USD', '0.00']",SSD,,,M.2-2242,M.2 (B+M),"['USD', '0.00']"
MyDigitalSSD,Super Cache 2,{'total': 32000000000},"['USD', '0.00']",SSD,,,M.2-2242,M.2 (B+M),"['USD', '0.00']"
OCZ,ARC 100,{'total': 480000000000},"['USD', '0.459']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '220.50']"
OCZ,Agility,{'total': 60000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
OCZ,Agility 2,{'total': 100000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
OCZ,Agility 3,{'total': 480000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
OCZ,Agility 4,{'total': 512000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
OCZ,Colossus,{'total': 500000000000},"['USD', '0.00']",SSD,,{'total': 128000000},"3.5""",SATA 3 Gb/s,"['USD', '0.00']"
OCZ,Colossus 2 Series,{'total': 460000000000},"['USD', '2.163']",SSD,,,"3.5""",SATA 3 Gb/s,"['USD', '995.00']"
OCZ,Colossus LT,{'total': 250000000000},"['USD', '0.00']",SSD,,{'total': 128000000},"3.5""",SATA 3 Gb/s,"['USD', '0.00']"
OCZ,Colossus Plus Series,{'total': 240000000000},"['USD', '0.00']",SSD,,{'total': 128000000},"3.5""",SATA 3 Gb/s,"['USD', '0.00']"
OCZ,D2CSTK251M3T-0120,{'total': 128000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
OCZ,D2CSTK251M3T-0480,{'total': 480000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
OCZ,Deneva 2,{'total': 60000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
OCZ,Deneva 2 C,{'total': 240000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
OCZ,Deneva 2 C Series,{'total': 120000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
OCZ,Nocti Series,{'total': 60000000000},"['USD', '0.00']",SSD,,,mSATA,mSATA,"['USD', '0.00']"
